Date,AveragePrice,Small Hass,Large Hass,XL Hass,Small Bags,Large Bags,XLarge Bags,Type,Year,Region
5/6/2016,1.04,0,184.17,0,4945.89,0,0,organic,2016,NorthernNewEngland
29/05/2016,1.19,2.54,353.15,0,4545.47,0,0,organic,2016,NorthernNewEngland
22/05/2016,1.26,3.81,249.99,0,7391.95,0,0,organic,2016,NorthernNewEngland
15/05/2016,1.22,0,220.55,0,5557.6,0,0,organic,2016,NorthernNewEngland
8/5/2016,1.63,0,298.93,0,11502.54,0,0,organic,2016,NorthernNewEngland
1/5/2016,1.62,0,128.33,0,11498.15,0,0,organic,2016,NorthernNewEngland
24/04/2016,1.69,1.27,356.71,0,12868.53,0,0,organic,2016,NorthernNewEngland
17/04/2016,1.6,0,263.91,0,12078.31,0,0,organic,2016,NorthernNewEngland
10/4/2016,1.5,3.8,276.42,0,13344.45,0,0,organic,2016,NorthernNewEngland
3/4/2016,1.61,0,215.36,0,7960.33,0,0,organic,2016,NorthernNewEngland
27/03/2016,1.61,11.39,307.53,0,12536.54,0,0,organic,2016,NorthernNewEngland
20/03/2016,1.67,5.06,423.79,0,10908.08,0,0,organic,2016,NorthernNewEngland
13/03/2016,1.63,5.05,222.41,0,10758.07,0,0,organic,2016,NorthernNewEngland
6/3/2016,1.68,8.83,442.78,0,9732.66,0,0,organic,2016,NorthernNewEngland
28/02/2016,1.64,1.26,357.43,0,9558.44,3.33,0,organic,2016,NorthernNewEngland
21/02/2016,1.64,1.26,174.6,0,9051.86,0,0,organic,2016,NorthernNewEngland
14/02/2016,1.66,5.01,169.07,0,9984.84,0,0,organic,2016,NorthernNewEngland
7/2/2016,1.67,6.24,200.89,0,9583.72,0,0,organic,2016,NorthernNewEngland
31/01/2016,1.65,2.48,154.07,0,8984.24,0,0,organic,2016,NorthernNewEngland
24/01/2016,1.67,12.37,210.23,0,10991.82,0,0,organic,2016,NorthernNewEngland
17/01/2016,1.55,6.15,248.53,0,10204.88,0,0,organic,2016,NorthernNewEngland
10/1/2016,1.66,15.92,246.12,0,10259.79,3.33,0,organic,2016,NorthernNewEngland
3/1/2016,1.63,13.4,248.57,0,8674.75,0,0,organic,2016,NorthernNewEngland
25/12/2016,1.27,475.04,37.97,0,2863.33,2225.31,0,organic,2016,Orlando
18/12/2016,1.26,457.64,50.66,0,3026.67,2136.02,0,organic,2016,Orlando
11/12/2016,1.4,519.9,32.88,0,2820,2487.32,0,organic,2016,Orlando
4/12/2016,1.46,529.26,41.71,0,2106.67,2643.29,0,organic,2016,Orlando
27/11/2016,1.47,470.21,40.42,0,1926.67,2105.79,0,organic,2016,Orlando
20/11/2016,1.53,603.21,44.54,0,2076.66,2757.31,0,organic,2016,Orlando
13/11/2016,1.53,691.45,47.12,0,3136.67,2916.16,0,organic,2016,Orlando
6/11/2016,1.56,850.75,90.48,0,1776.66,3359.25,0,organic,2016,Orlando
30/10/2016,1.56,692.43,201.48,0,303.33,2561.72,0,organic,2016,Orlando
23/10/2016,1.5,740.65,53.73,0,10,3220.71,0,organic,2016,Orlando
16/10/2016,1.44,478.48,51.31,0,533.33,1867.19,0,organic,2016,Orlando
9/10/2016,2,1877.6,136.29,0,686.67,681.44,0,organic,2016,Orlando
2/10/2016,2.3,2847.79,212.49,0,706.67,5.72,0,organic,2016,Orlando
25/09/2016,2.03,2263.93,179.85,0,1010,531.45,0,organic,2016,Orlando
18/09/2016,1.4,1163.62,72.32,0,2156.67,4440.64,0,organic,2016,Orlando
11/9/2016,1.47,1321.86,108.37,0,2990,3145.21,0,organic,2016,Orlando
4/9/2016,1.85,2496.83,245.98,0,3500,23.33,0,organic,2016,Orlando
28/08/2016,1.8,2353.65,141.34,0,3756.67,43.33,0,organic,2016,Orlando
21/08/2016,1.85,2642.82,176.93,0,3503.33,36.67,0,organic,2016,Orlando
14/08/2016,1.88,3004.19,159.86,0,3530,43.33,0,organic,2016,Orlando
7/8/2016,1.9,3067.98,186.09,0,3453.33,33.33,0,organic,2016,Orlando
31/07/2016,1.84,3289.24,134.58,0,3543.33,46.67,0,organic,2016,Orlando
24/07/2016,1.81,3787.14,211.45,0,4380,33.33,0,organic,2016,Orlando
17/07/2016,1.9,3281.75,175.52,0,2875.08,13.33,0,organic,2016,Orlando
10/7/2016,1.53,2719.12,221.76,0,6941.63,30,0,organic,2016,Orlando
3/7/2016,1.32,2606.85,228.87,0,6170.81,23.33,0,organic,2016,Orlando
26/06/2016,1.64,3803.59,275.09,0,2863.33,13.33,0,organic,2016,Orlando
19/06/2016,1.51,2669.06,340.13,0,3703.33,13.33,0,organic,2016,Orlando
12/6/2016,1.58,3022.56,154.81,0,2880,26.67,0,organic,2016,Orlando
5/6/2016,1.51,2654.77,135.2,0,3570,16.67,0,organic,2016,Orlando
29/05/2016,1.47,2743.46,98.57,0,4433.33,3.33,0,organic,2016,Orlando
22/05/2016,1.59,2685.64,132.93,0,3824.31,0,0,organic,2016,Orlando
15/05/2016,1.64,2354.87,122.94,0,2941.03,0,0,organic,2016,Orlando
8/5/2016,1.68,2770.42,153.63,0,2674.44,0,0,organic,2016,Orlando
1/5/2016,1.6,2123.26,145.2,0,3431.25,0,0,organic,2016,Orlando
24/04/2016,1.61,2375,98.26,0,3540.72,0,0,organic,2016,Orlando
17/04/2016,1.64,2538.97,159.88,0,2905.96,0,0,organic,2016,Orlando
10/4/2016,1.51,2427.51,124.35,0,2638.7,0,0,organic,2016,Orlando
3/4/2016,1.56,2988.39,132.34,0,2634.15,0,0,organic,2016,Orlando
27/03/2016,1.6,2980.74,110.73,0,2206.67,0,0,organic,2016,Orlando
20/03/2016,1.57,2282.29,101.75,0,1972.11,0,0,organic,2016,Orlando
13/03/2016,1.52,2735.12,99.34,0,2816.67,0,0,organic,2016,Orlando
6/3/2016,1.74,2526.85,84,0,1167.1,10,0,organic,2016,Orlando
28/02/2016,1.78,2916.41,110,0,1110.44,6.67,0,organic,2016,Orlando
21/02/2016,1.67,2172.08,61.97,0,1487.53,3.33,0,organic,2016,Orlando
14/02/2016,1.69,2474.96,47.52,0,1557.49,0,0,organic,2016,Orlando
7/2/2016,1.7,2384.31,72.33,0,1430,0,0,organic,2016,Orlando
31/01/2016,1.76,2811.38,67.97,0,1173.33,6.67,0,organic,2016,Orlando
24/01/2016,1.59,2300.07,57.74,0,2410,0,0,organic,2016,Orlando
17/01/2016,1.77,2447.83,72.86,0,966.67,3.33,0,organic,2016,Orlando
10/1/2016,1.75,2417.89,59.89,0,1363.33,16.99,0,organic,2016,Orlando
3/1/2016,1.33,5709.17,99.1,0,1436.67,2142.97,0,organic,2016,Orlando
25/12/2016,1.9,981.62,3177.51,14.99,7053.99,148.86,0,organic,2016,Philadelphia
18/12/2016,1.87,1455.03,4382.02,0,4794.78,179.06,0,organic,2016,Philadelphia
11/12/2016,2.04,565.46,2881.29,2.24,5214.03,0,0,organic,2016,Philadelphia
4/12/2016,2.01,1178.8,5084.48,3.02,4119.35,0,0,organic,2016,Philadelphia
27/11/2016,2.18,704.84,3572.69,8.71,3509.75,100.7,0,organic,2016,Philadelphia
20/11/2016,1.9,1865.39,4781.58,14.16,4760.38,199.59,0,organic,2016,Philadelphia
13/11/2016,2.45,930.03,3349.54,3.21,1991.38,11.37,0,organic,2016,Philadelphia
6/11/2016,2.32,869.13,2632.06,0,4214.36,19.04,0,organic,2016,Philadelphia
30/10/2016,2.39,1020.47,3824.37,0,1633.31,53.56,0,organic,2016,Philadelphia
23/10/2016,2.06,677.26,2325.75,0,1554.47,22.9,0,organic,2016,Philadelphia
16/10/2016,2.26,824.21,2624.61,0,2717.14,110.29,0,organic,2016,Philadelphia
9/10/2016,2.17,868.09,2914.68,4.43,2785.45,128.81,0,organic,2016,Philadelphia
2/10/2016,2.23,854.63,2658.82,0,3228.07,124.41,0,organic,2016,Philadelphia
25/09/2016,2.24,781.53,3274.9,19.27,5418.7,26.39,0,organic,2016,Philadelphia
18/09/2016,2.18,765.26,2809.14,0,8856.74,104.89,0,organic,2016,Philadelphia
11/9/2016,2.08,1346.13,4722.13,8.32,9244.65,81.96,0,organic,2016,Philadelphia
4/9/2016,2.04,1240.26,4534.3,39.48,6312.2,0,0,organic,2016,Philadelphia
28/08/2016,2.06,573.3,3403.23,22.57,2289.1,33.2,0,organic,2016,Philadelphia
21/08/2016,1.87,882.35,4181.99,6.88,5365.02,168.97,0,organic,2016,Philadelphia
14/08/2016,2.06,863.2,3718.14,15.52,2239.5,132.45,0,organic,2016,Philadelphia
7/8/2016,2.04,729.49,3821.28,3.83,4646.5,68.32,0,organic,2016,Philadelphia
31/07/2016,2.2,666.13,3284.48,14.18,3467.07,0,0,organic,2016,Philadelphia
24/07/2016,2.07,625.46,3547.92,16.71,3586.76,181.4,0,organic,2016,Philadelphia
17/07/2016,2.16,855.59,4251.85,20.67,6665.17,1454.06,0,organic,2016,Philadelphia
10/7/2016,2.15,1248.06,4556.18,24.96,4062.63,409.77,0,organic,2016,Philadelphia
3/7/2016,2.16,1027.88,4846.32,15.16,3592.18,955.78,0,organic,2016,Philadelphia
26/06/2016,2.16,579.85,3964.58,28.53,3661.8,1220.48,0,organic,2016,Philadelphia
19/06/2016,2.19,594.97,4220.84,0,5110.25,852.18,0,organic,2016,Philadelphia
12/6/2016,1.85,938.76,4044.17,0,3296.9,778.4,0,organic,2016,Philadelphia
5/6/2016,1.91,401.54,3388.66,12.55,5183.48,915.51,0,organic,2016,Philadelphia
29/05/2016,2.07,622.97,3962.86,5.06,5229.58,918.21,0,organic,2016,Philadelphia
22/05/2016,1.97,750.67,4399.1,8.71,6250.8,107.12,0,organic,2016,Philadelphia
15/05/2016,1.98,548.92,3732.27,166.38,5472.24,1003.45,0,organic,2016,Philadelphia
8/5/2016,1.86,479.64,3608.21,7.17,3417.39,1002.4,0,organic,2016,Philadelphia
1/5/2016,1.87,1713.54,3814.81,2.26,7400.31,170.46,0,organic,2016,Philadelphia
24/04/2016,1.9,1686.52,3105.84,13.98,9178.66,666.93,0,organic,2016,Philadelphia
17/04/2016,1.89,933.49,3820.05,12.75,6601.7,595.99,0,organic,2016,Philadelphia
10/4/2016,1.95,459.39,2809.86,12.84,5674.23,1831.46,0,organic,2016,Philadelphia
3/4/2016,1.81,831.22,3207.79,8.42,8652.98,919.71,0,organic,2016,Philadelphia
27/03/2016,1.95,465.92,2658.75,17.11,6054.65,1400.14,0,organic,2016,Philadelphia
20/03/2016,1.75,745.29,3110.02,14.54,3437.89,1112.69,0,organic,2016,Philadelphia
13/03/2016,1.59,2152.69,2872.73,0,2743.79,3571.32,0,organic,2016,Philadelphia
6/3/2016,1.53,2516.88,5105.39,9.8,1462.75,7368.68,0,organic,2016,Philadelphia
28/02/2016,1.62,1136.49,4947.8,3.7,2276.27,5440.03,0,organic,2016,Philadelphia
21/02/2016,1.79,715.85,2560.31,6.19,1527.14,4358.91,0,organic,2016,Philadelphia
14/02/2016,2.07,686.01,2615.97,23.18,1144.04,1483.42,0,organic,2016,Philadelphia
7/2/2016,1.86,793.09,2576.33,10.97,1132.99,4874.05,0,organic,2016,Philadelphia
31/01/2016,1.53,438.65,1843.31,18.4,230.01,8866.06,0,organic,2016,Philadelphia
24/01/2016,1.81,372.43,2325.54,5.97,1264.47,7753.85,0,organic,2016,Philadelphia
17/01/2016,1.68,805.42,1997.8,33.34,565.36,4980.64,0,organic,2016,Philadelphia
10/1/2016,1.37,457.95,2759.72,8.54,114,9995.97,0,organic,2016,Philadelphia
3/1/2016,1.53,150.18,1457.84,0,169.85,7011.02,0,organic,2016,Philadelphia
25/12/2016,1.85,2182.46,3344.01,0,3116.68,14.72,0,organic,2016,PhoenixTucson
18/12/2016,1.83,1652.6,2712.82,0,2609.34,2.68,0,organic,2016,PhoenixTucson
11/12/2016,1.83,1880.06,3240.23,0,2915.48,51.46,0,organic,2016,PhoenixTucson
4/12/2016,1.96,2315.4,3214.55,0,1469.13,10.87,0,organic,2016,PhoenixTucson
27/11/2016,2.01,2026.07,2529.2,0,1848.75,66.06,0,organic,2016,PhoenixTucson
20/11/2016,2.01,2129.66,3053.09,0,2789.23,104.26,0,organic,2016,PhoenixTucson
13/11/2016,1.86,3176.7,3129.58,0,4928.5,211.87,0,organic,2016,PhoenixTucson
6/11/2016,2.35,3221.4,3921.27,0,1048.78,113.33,0,organic,2016,PhoenixTucson
30/10/2016,2.62,1436.7,3458.84,0,485.16,13.33,0,organic,2016,PhoenixTucson
23/10/2016,2.22,2044.02,2692.05,0,1219.25,62.21,0,organic,2016,PhoenixTucson
16/10/2016,2.04,2904.44,3741.95,0,1845.51,59.42,0,organic,2016,PhoenixTucson
9/10/2016,2.4,1749.69,2997.36,0,1109.07,106.66,0,organic,2016,PhoenixTucson
2/10/2016,2.62,1149.6,3519.69,0,488.84,221.9,0,organic,2016,PhoenixTucson
25/09/2016,2.47,1536.63,3147.8,0,843.36,50.22,0,organic,2016,PhoenixTucson
18/09/2016,2.13,2974.46,3091.3,0,1494.69,326.58,0,organic,2016,PhoenixTucson
11/9/2016,2.16,3683.6,3191.71,0,584.05,1379.84,0,organic,2016,PhoenixTucson
4/9/2016,2.15,3684.64,3163.97,0,561.55,1503.9,0,organic,2016,PhoenixTucson
28/08/2016,2.18,3373.56,3328.41,0,443.1,1380.52,0,organic,2016,PhoenixTucson
21/08/2016,2.08,4111.69,2936.92,0,523.78,1611.53,0,organic,2016,PhoenixTucson
14/08/2016,2.13,3417.54,3561.51,0,580.64,1661.26,0,organic,2016,PhoenixTucson
7/8/2016,2.13,3640.62,3890.21,0,434.11,1684.3,0,organic,2016,PhoenixTucson
31/07/2016,2.19,4126.75,3944.27,0,472.12,1820.02,0,organic,2016,PhoenixTucson
24/07/2016,2.08,4721.06,4139.87,0,462.43,2134.12,0,organic,2016,PhoenixTucson
17/07/2016,1.77,6636.6,4590.54,0,432.21,2557.09,0,organic,2016,PhoenixTucson
10/7/2016,1.82,6134.5,4632.45,0,420.59,2805.68,0,organic,2016,PhoenixTucson
3/7/2016,1.65,6214.62,4300.63,0,454.43,3085.58,0,organic,2016,PhoenixTucson
26/06/2016,1.66,6127.86,4823.04,0,647.76,2267.65,0,organic,2016,PhoenixTucson
19/06/2016,1.69,5593.38,9679.7,0,483.99,1339.42,0,organic,2016,PhoenixTucson
12/6/2016,1.51,7296.89,5158.97,0,1184.94,708.32,0,organic,2016,PhoenixTucson
5/6/2016,1.52,5651.13,4638.32,0,574.04,1836.38,0,organic,2016,PhoenixTucson
29/05/2016,1.47,5317.34,11017.55,0,415.23,2437.69,0,organic,2016,PhoenixTucson
22/05/2016,1.52,5249.23,6143.97,0,304.08,2966.82,0,organic,2016,PhoenixTucson
15/05/2016,1.37,6930.33,11799.94,0,418.79,3926.39,0,organic,2016,PhoenixTucson
8/5/2016,1.41,6946.84,3839.13,0,524.29,2877.34,0,organic,2016,PhoenixTucson
1/5/2016,1.3,10862.94,3558.85,0,1555.11,3540.35,0,organic,2016,PhoenixTucson
24/04/2016,1.39,19534.98,9311.09,0,1072.85,3579.77,0,organic,2016,PhoenixTucson
17/04/2016,1.53,7150.42,8259.32,0,729.14,2256.29,0,organic,2016,PhoenixTucson
10/4/2016,1.38,6553.28,2194.66,0,4130.9,1040.7,0,organic,2016,PhoenixTucson
3/4/2016,1.25,7693.54,1683.6,0,3146.03,758.44,0,organic,2016,PhoenixTucson
27/03/2016,1.54,6596.67,2100.78,0,2259.37,364.32,0,organic,2016,PhoenixTucson
20/03/2016,1.57,5963.86,1870.27,0,2071.02,192.69,0,organic,2016,PhoenixTucson
13/03/2016,1.47,5809.9,1767.78,0,3586.51,39.7,0,organic,2016,PhoenixTucson
6/3/2016,1.48,5686.84,1413.65,0,4871.62,464.85,0,organic,2016,PhoenixTucson
28/02/2016,1.52,5123.85,1445.2,0,3987.65,109.66,0,organic,2016,PhoenixTucson
21/02/2016,1.63,4295.76,1488.34,0,2820.83,618.07,0,organic,2016,PhoenixTucson
14/02/2016,1.34,6179.97,1601.26,0,3026.98,1252.11,0,organic,2016,PhoenixTucson
7/2/2016,1.6,5808.71,991.9,0,2400.51,272.22,0,organic,2016,PhoenixTucson
31/01/2016,1.53,5035,1072.8,0,1949.17,77.82,0,organic,2016,PhoenixTucson
24/01/2016,1.61,5138.33,1669.21,0,2187.87,63.71,0,organic,2016,PhoenixTucson
17/01/2016,1.46,6758.37,1863.82,0,2242.02,62.4,0,organic,2016,PhoenixTucson
10/1/2016,1.35,7104.3,1765.35,0,4178.82,97.08,0,organic,2016,PhoenixTucson
3/1/2016,1.61,6889.43,1037.3,0,2618.9,105.03,0,organic,2016,PhoenixTucson
25/12/2016,1.48,708.23,3.45,0,6823.42,248.9,0,organic,2016,Pittsburgh
18/12/2016,1.48,693.2,13.9,0,5309.07,413.1,0,organic,2016,Pittsburgh
11/12/2016,1.52,755.9,17.46,0,6515.79,484.92,0,organic,2016,Pittsburgh
4/12/2016,1.53,893.1,8.76,0,6547.63,459.2,0,organic,2016,Pittsburgh
27/11/2016,1.53,659.82,7.02,1.75,5637.63,417.76,0,organic,2016,Pittsburgh
20/11/2016,1.53,832.11,17.59,0,6228.15,420.48,0,organic,2016,Pittsburgh
13/11/2016,1.53,873.29,7.04,0,6548,435.89,0,organic,2016,Pittsburgh
6/11/2016,1.53,891.35,73.99,0,6634.74,422.19,0,organic,2016,Pittsburgh
30/10/2016,1.54,949.37,59.89,0,7249.13,448.97,0,organic,2016,Pittsburgh
23/10/2016,1.52,1009.65,87.95,0,7224.88,574.02,0,organic,2016,Pittsburgh
16/10/2016,1.53,968.87,133.4,0,7685.88,425.15,0,organic,2016,Pittsburgh
9/10/2016,1.51,1003.35,103.31,0,7951.79,540.88,0,organic,2016,Pittsburgh
2/10/2016,1.53,796,104.74,0,8682.57,422.28,0,organic,2016,Pittsburgh
25/09/2016,1.53,1032.78,128.66,0,7151.55,501.23,0,organic,2016,Pittsburgh
18/09/2016,1.51,1152.56,156.79,0,5973.05,305.3,0,organic,2016,Pittsburgh
11/9/2016,1.49,1073.85,114.5,0,4522.54,383.95,0,organic,2016,Pittsburgh
4/9/2016,1.53,927.16,127.76,0,4183.42,34.53,0,organic,2016,Pittsburgh
28/08/2016,1.52,713.43,225.29,0,3503.01,208.61,0,organic,2016,Pittsburgh
21/08/2016,1.54,740.86,169.85,0,4522.98,7.55,0,organic,2016,Pittsburgh
14/08/2016,1.54,915.85,207.84,0,4671.46,165.22,0,organic,2016,Pittsburgh
7/8/2016,1.54,860.51,174.79,0,3939.28,108.31,0,organic,2016,Pittsburgh
31/07/2016,1.49,844.08,245.9,3.35,5062.47,0,0,organic,2016,Pittsburgh
24/07/2016,1.46,657.46,163.95,0,4666.96,6.97,0,organic,2016,Pittsburgh
17/07/2016,1.44,608.4,197.45,0,5069.15,21.38,0,organic,2016,Pittsburgh
10/7/2016,1.49,332.96,537.09,0,1698.55,104.11,0,organic,2016,Pittsburgh
3/7/2016,1.47,252.15,525.74,0,2617.74,90.69,0,organic,2016,Pittsburgh
26/06/2016,1.48,544.91,256.53,0,4769.45,0,0,organic,2016,Pittsburgh
19/06/2016,1.43,566.12,211.67,11.76,6552.46,3.73,0,organic,2016,Pittsburgh
12/6/2016,1.47,690.44,177.87,32.19,4905.79,79.05,0,organic,2016,Pittsburgh
5/6/2016,1.49,840.97,200.55,6.74,4576.45,14.98,0,organic,2016,Pittsburgh
29/05/2016,1.49,1007.26,247.63,6.69,5927.51,0,0,organic,2016,Pittsburgh
22/05/2016,1.42,378.44,149.65,31.59,1418.93,0,0,organic,2016,Pittsburgh
15/05/2016,1.41,181.27,240.6,14.83,1702.63,0,0,organic,2016,Pittsburgh
8/5/2016,1.31,238.56,388.88,35.95,1460.96,0,0,organic,2016,Pittsburgh
1/5/2016,1.42,139.29,268.86,16.2,1694.73,0,0,organic,2016,Pittsburgh
24/04/2016,1.48,139.63,154.07,56.17,1188.3,3.57,0,organic,2016,Pittsburgh
17/04/2016,1.48,88.32,322.96,3.18,1200.4,0,0,organic,2016,Pittsburgh
10/4/2016,1.35,91.5,301.33,0,766.67,0,0,organic,2016,Pittsburgh
3/4/2016,1.43,99.42,322.24,0,590.15,3.48,0,organic,2016,Pittsburgh
27/03/2016,1.18,96.59,220.18,26.36,1356.26,3.45,0,organic,2016,Pittsburgh
20/03/2016,1.2,69.07,145.82,12.28,975.74,34.11,0,organic,2016,Pittsburgh
13/03/2016,1.15,108.61,84.13,9.18,1274.49,3.4,0,organic,2016,Pittsburgh
6/3/2016,1.37,136.29,127.11,4.59,588.98,10.21,0,organic,2016,Pittsburgh
28/02/2016,1.54,135.49,275.59,0,386.84,82.02,0,organic,2016,Pittsburgh
21/02/2016,1.33,314.49,32.43,0,614.42,295.13,0,organic,2016,Pittsburgh
14/02/2016,1.38,195.98,164.87,0,687.9,190.11,0,organic,2016,Pittsburgh
7/2/2016,1.45,161.37,191.14,0,538.85,100.96,0,organic,2016,Pittsburgh
31/01/2016,1.3,292.1,137.37,0,749.21,63.16,0,organic,2016,Pittsburgh
24/01/2016,1.16,235.54,132.09,0,1526.47,45.98,0,organic,2016,Pittsburgh
17/01/2016,1.45,454.04,41.71,0,559.94,164,0,organic,2016,Pittsburgh
10/1/2016,1.4,373.66,21.03,0,815.85,104.24,0,organic,2016,Pittsburgh
3/1/2016,1.44,291.99,13.05,0,461.92,145,0,organic,2016,Pittsburgh
25/12/2016,1.55,4246.91,12543.71,637.94,19475.27,6387.62,0,organic,2016,Plains
18/12/2016,1.6,4281.68,11382.93,2389.77,16449.77,6751.82,0,organic,2016,Plains
11/12/2016,1.71,3861.81,12345.81,3684.29,16668.21,6980.81,0,organic,2016,Plains
4/12/2016,1.7,5015.99,12919.27,876.17,14907.37,9442.12,0,organic,2016,Plains
27/11/2016,1.69,4255.17,11988.69,1072.74,16698.74,11620.91,0,organic,2016,Plains
20/11/2016,1.63,4070.4,12446.98,1059.21,20022.54,13311.87,0,organic,2016,Plains
13/11/2016,1.74,5110.61,13801.36,826.87,23130.88,8991.31,0,organic,2016,Plains
6/11/2016,1.76,5866.3,10066.67,1872.81,18106.52,7288.95,0,organic,2016,Plains
30/10/2016,1.8,3145.29,10032.23,1058.94,14282.84,5182.79,0,organic,2016,Plains
23/10/2016,1.55,4398.82,9250.93,505.12,12964.05,9161.57,0,organic,2016,Plains
16/10/2016,1.67,5295.41,5664.25,1040.32,16796.31,5036.57,0,organic,2016,Plains
9/10/2016,1.55,2685.64,10631.11,606.81,18265.83,12931.1,0,organic,2016,Plains
2/10/2016,1.76,2804.71,18186.33,649.6,13418.55,12324.87,0,organic,2016,Plains
25/09/2016,1.87,4312.89,19596.71,1090.56,11441.45,8552.01,0,organic,2016,Plains
18/09/2016,1.78,4329.93,18800.51,334.33,8413.42,11945.68,0,organic,2016,Plains
11/9/2016,1.86,3553.09,23352.95,77.93,8714.08,10568.99,0,organic,2016,Plains
4/9/2016,1.76,5375.86,23930.05,230.55,9984.63,13478.1,0,organic,2016,Plains
28/08/2016,1.67,5905.64,22226.82,309.42,9529.41,16141.06,0,organic,2016,Plains
21/08/2016,1.8,7264.64,21638.51,525.6,12589.18,9527.93,0,organic,2016,Plains
14/08/2016,1.82,5829.03,22762.76,4411.5,10714.01,10149.33,0,organic,2016,Plains
7/8/2016,1.81,5184.94,21425.91,2732.05,14422.61,9045.87,0,organic,2016,Plains
31/07/2016,1.72,4040.29,21221.96,2115.7,16898.32,9409.6,0,organic,2016,Plains
24/07/2016,1.63,4090.81,23351.98,78.91,19205.27,9387.04,0,organic,2016,Plains
17/07/2016,1.76,3982.86,22440.03,886.04,13280.84,6055.58,0,organic,2016,Plains
10/7/2016,1.7,3311.13,21765.75,5489.97,9276.63,8435,0,organic,2016,Plains
3/7/2016,1.63,3410.77,21334.93,5331.39,11798.14,8733.46,0,organic,2016,Plains
26/06/2016,1.63,5251.61,22040.06,1998.21,16106.91,6887.31,0,organic,2016,Plains
19/06/2016,1.63,6103.01,24050.77,7860.59,14701.78,5240.9,0,organic,2016,Plains
12/6/2016,1.63,5529.79,22175.76,2574.67,16998.34,3796.51,0,organic,2016,Plains
5/6/2016,1.68,5202.16,26660.75,3345.5,14844.01,4894.91,0,organic,2016,Plains
29/05/2016,1.76,4923.5,24223.73,1387.7,7022.27,3350.06,0,organic,2016,Plains
22/05/2016,1.63,7055.8,25456.08,10288.36,6942.43,3582.68,0,organic,2016,Plains
15/05/2016,1.65,5526.42,23572.79,2753.86,9033.29,6891.98,0,organic,2016,Plains
8/5/2016,1.58,5399.74,23826.5,11269.89,8338.82,5990.64,0,organic,2016,Plains
1/5/2016,1.59,4211.65,22094.2,1260.73,8629.29,5881.58,0,organic,2016,Plains
24/04/2016,1.29,4954.72,21249.79,3329.15,16741.92,15718.03,0,organic,2016,Plains
17/04/2016,1.57,4095.59,21297.04,3141.27,7726.44,6312.3,0,organic,2016,Plains
10/4/2016,1.36,4047.05,22065.88,7333.68,7182.87,16972.53,0,organic,2016,Plains
3/4/2016,1.45,4227.34,20886.24,3760.1,5264.47,12405.49,0,organic,2016,Plains
27/03/2016,1.45,6443.92,19972.56,2998.54,5362.6,12663.04,0,organic,2016,Plains
20/03/2016,1.44,4101.49,18882.56,5028.75,6578.46,13451.51,0,organic,2016,Plains
13/03/2016,1.54,4494.19,19232.48,2392.43,6083.37,8858.28,0,organic,2016,Plains
6/3/2016,1.76,4824.81,18331.73,1348.12,6599.18,4489.92,0,organic,2016,Plains
28/02/2016,1.39,5743.88,20482.8,6482.18,8049.71,10997.9,0,organic,2016,Plains
21/02/2016,1.34,3340.91,19357.61,4679.89,8502.6,15377.31,0,organic,2016,Plains
14/02/2016,1.68,4150.81,17198.57,3353.47,7771.32,4295.6,0,organic,2016,Plains
7/2/2016,1.57,3285.43,17837.59,3581.64,8836.54,4082.97,0,organic,2016,Plains
31/01/2016,1.55,3229.22,17774.39,1427.09,9100.27,9343.25,0,organic,2016,Plains
24/01/2016,1.33,4015.88,16269.58,8256.41,11379.03,16998.32,0,organic,2016,Plains
17/01/2016,1.47,4041.42,17676.25,8951.95,10322.62,9061.31,0,organic,2016,Plains
10/1/2016,1.63,5395.24,14899.65,3836.61,11957.58,5867.8,0,organic,2016,Plains
3/1/2016,1.5,3092.05,15012.16,2689.51,7903.68,10258.46,0,organic,2016,Plains
25/12/2016,0.68,2888.38,7043.82,9.89,638.89,61580.07,0,organic,2016,Portland
18/12/2016,0.99,4212.58,3819.72,1.65,1071.64,26220.45,0,organic,2016,Portland
11/12/2016,1.45,3529.3,3218.07,6.6,167.67,12833.85,0,organic,2016,Portland
4/12/2016,1.46,3404.28,4487.52,9.9,232.94,17928.98,0,organic,2016,Portland
27/11/2016,1.39,2771.15,3371.02,8.24,129.82,20588.24,0,organic,2016,Portland
20/11/2016,1.41,2457.09,4595.01,6.58,775.81,23418.2,0,organic,2016,Portland
13/11/2016,2.16,2802.1,8416.39,4.94,704.21,6864.88,0,organic,2016,Portland
6/11/2016,1.79,3622.93,7495.74,5,344.46,13764.62,0,organic,2016,Portland
30/10/2016,2.55,1910.88,4597.68,0.83,172.25,455.24,0,organic,2016,Portland
23/10/2016,2.1,1806.98,3687.61,18.33,386.26,1918.14,0,organic,2016,Portland
16/10/2016,1.4,3780.79,4114.77,4.99,2640.17,15702.91,0,organic,2016,Portland
9/10/2016,1.39,2824.29,2772.33,3.32,527.54,12138.82,0,organic,2016,Portland
2/10/2016,1.21,2843.4,2404.44,0,2390.71,18806.03,0,organic,2016,Portland
25/09/2016,1.57,2981.79,2886.82,0,4026.13,5668.12,0,organic,2016,Portland
18/09/2016,1.46,4166.39,3430.99,0,9866.38,7352.32,0,organic,2016,Portland
11/9/2016,1.22,4820.4,5901.42,0,6677.17,25685.06,0,organic,2016,Portland
